lon lat cluster
-122.1303606 37.4225922 2
-122.1296809 37.4223857 2
-122.1291782 37.4219302 2
-122.1287157 37.421712 2
-122.128037 37.4212402 2
-122.127645 37.4208811 2
-122.126891 37.420535 2
-122.1264244 37.4203119 2
-122.1237943 37.4185929 2
-122.1271439 37.4243528 2
-122.1257308 37.4210263 2
-122.1324123 37.4307978 2
-122.1317563 37.4303653 2
-122.1307915 37.4296647 2
-122.1300428 37.4292618 2
-122.129229 37.4288173 2
-122.1254762 37.4256658 2
-122.1246756 37.425169 2
-122.12364 37.4251596 2
-122.1229409 37.4242969 2
-122.1220581 37.4241167 2
-122.1335923 37.4247836 2
-122.1258813 37.4280433 2
-122.1250301 37.4281175 2
-122.1245037 37.4271302 2
-122.1216946 37.4253441 2
-122.1209382 37.4254331 2
-122.1204194 37.4264272 2
-122.1198869 37.4260837 2
-122.1214537 37.4261381 2
-122.120624 37.4256201 2
-122.1258852 37.4203375 2
-122.1254556 37.4201603 2
-122.1259834 37.4199069 2
-122.1260922 37.4201801 2
-122.1258092 37.4204721 2
-122.125419 37.4202371 2
-122.1259458 37.4198273 2
-122.1256792 37.4199932 2
-122.1255028 37.420461 2
-122.1251002 37.4205882 2
-122.125466 37.4204387 2
-122.1252047 37.420665 2
-122.1252608 37.4197401 2
-122.1246909 37.4203717 2
-122.1246172 37.4197299 2
-122.1253043 37.4196517 2
-122.1248823 37.4202623 2
-122.1245412 37.4198664 2
-122.1249333 37.4197503 2
-122.1252412 37.4199425 2
-122.1246084 37.420205 2
-122.1248115 37.4196471 2
-122.1249618 37.4198491 2
-122.1214335 37.4229119 2
-122.1204219 37.4228646 2
-122.1242553 37.419715 2
-122.1239532 37.4192678 2
-122.1169536 37.4249359 2
-122.1192309 37.4246153 2
-122.1206544 37.4234237 2
-122.1197512 37.4230932 2
-122.1178962 37.424812 2
-122.1238929 37.4201701 2
-122.1238929 37.4201701 2
-122.1239088 37.4197592 2
-122.1234732 37.4193556 2
-122.1233154 37.4182622 2
-122.1233154 37.4182622 2
-122.1192029 37.4224849 2
-122.1184106 37.4229423 2
-122.1174171 37.4234058 2
-122.1218472 37.4237816 2
-122.1206479 37.4239729 2
-122.1277876 37.4281652 2
-122.1286199 37.4284534 2
-122.1223959 37.4265549 2
-122.1216505 37.4272269 2
-122.1202318 37.4248822 2
-122.1193341 37.4248368 2
-122.1187485 37.4258239 2
-122.1219875 37.427862 2
