lon lat cluster
-122.1336297 37.4312591 0
-122.1336214 37.4276246 0
-122.1336089 37.4252819 0
-122.1336012 37.43387 0
-122.1335988 37.4310726 0
-122.1335923 37.4247836 0
-122.1335923 37.4247836 0
-122.1335923 37.4247836 0
-122.1335923 37.4247836 0
-122.1335923 37.4247836 0
-122.1335815 37.4333205 0
-122.133576 37.4325389 0
-122.1335674 37.4246215 0
-122.1335581 37.4287258 0
-122.1335444 37.4264278 0
-122.1335376 37.4315836 0
-122.1335333 37.4318816 0
-122.1335245 37.4292981 0
-122.1335215 37.4328045 0
-122.1335182 37.4269806 0
-122.1335172 37.4246718 0
-122.1335041 37.4294808 0
-122.1334992 37.4258683 0
-122.1334991 37.4298454 0
-122.1334949 37.4275425 0
-122.1334886 37.4252167 0
-122.133479 37.4313996 0
-122.1334736 37.4247133 0
-122.1334587 37.4334871 0
-122.1334575 37.4281003 0
-122.1334239 37.4324213 0
-122.1334211 37.4247632 0
-122.1334199 37.4245346 0
-122.1334062 37.4304331 0
-122.1334056 37.4286394 0
-122.1334044 37.4318214 0
-122.1333999 37.4311995 0
-122.1333791 37.4245807 0
-122.1333783 37.4268572 0
-122.1333775 37.4329376 0
-122.1333676 37.4251412 0
-122.1333663 37.4263036 0
-122.1333517 37.4291988 0
-122.1333354 37.4246219 0
-122.1333241 37.4257652 0
-122.1333224 37.4297089 0
-122.1333126 37.4307476 0
-122.1333108 37.434007 0
-122.1333002 37.4336272 0
-122.1332905 37.4323299 0
-122.1332887 37.4303748 0
-122.1332836 37.4280373 0
-122.1332809 37.424672 0
-122.13326 37.4317435 0
-122.133255 37.4312833 0
-122.1332507 37.4330662 0
-122.1332407 37.4285139 0
-122.1332373 37.4250599 0
-122.1332173 37.4256115 0
-122.133217 37.4338015 0
-122.1332165 37.4261659 0
-122.1332003 37.4267798 0
-122.1331872 37.4273391 0
-122.1331847 37.4280637 0
-122.1331757 37.4290883 0
-122.1331684 37.429612 0
-122.1331525 37.4306687 0
-122.1331492 37.4279037 0
-122.1331391 37.4331989 0
-122.1331351 37.4322246 0
-122.1331324 37.4302656 0
-122.1331175 37.4316495 0
-122.1331004 37.4260976 0
-122.1330952 37.4313503 0
-122.1330906 37.4338553 0
-122.1330831 37.4243409 0
-122.1330828 37.4284361 0
-122.1330757 37.4249615 0
-122.1330693 37.4305925 0
-122.1330442 37.4327406 0
-122.1330381 37.4266575 0
-122.1330337 37.4255414 0
-122.1330312 37.4295255 0
-122.1330098 37.4301591 0
-122.1330022 37.4325676 0
-122.1329955 37.4242845 0
-122.1329939 37.4333289 0
-122.132989 37.4289536 0
-122.1329866 37.4260452 0
-122.1329859 37.4321281 0
-122.132982 37.4272026 0
-122.1329631 37.4244725 0
-122.1329451 37.4283349 0
-122.1329284 37.4242321 0
-122.1329179 37.4315515 0
-122.1329035 37.4245946 0
-122.1328924 37.430494 0
-122.1328838 37.4244233 0
-122.1328782 37.4254459 0
-122.132878 37.4300786 0
-122.1328666 37.4328929 0
-122.1328615 37.4288877 0
-122.1328563 37.4246567 0
-122.1328399 37.4241879 0
-122.1328366 37.425929 0
-122.1328208 37.4265533 0
-122.1328185 37.4293843 0
-122.1328168 37.427704 0
-122.1328159 37.4271148 0
-122.132815 37.4314319 0
-122.1328108 37.4282576 0
-122.1328091 37.4319712 0
-122.1328076 37.4247051 0
